entry,at,order
"Game Config Changes
* Game Type Cyling: off » off
* Simulated Fee: off » off
* Simulated Fee Percentage: off » null
"-- starting hand #211 (id: r4qpra4rrn6j)  No Limit Texas Hold'em (dealer: ""LingWae @ FQN9hzhzP_"") --",2026-09-03T09:53:31.256Z,178842921125600
"-- ending hand #210 --",2026-09-03T09:53:25.222Z,178842920522203
"""LingWae @ FQN9hzhzP_"" collected 20 from pot with Two Pair, 4's & 2's (combination: 10♦, 2♥, 2♦, 4♥, 4♠)",2026-09-03T09:53:25.222Z,178842920522202
"""LingWae @ FQN9hzhzP_"" shows a 4♥, 2♥.",2026-09-03T09:53:25.222Z,178842920522201
"""fuckyo @ gpP9uUffpu"" shows a 5♣, K♠.",2026-09-03T09:53:25.222Z,178842920522200
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:53:24.317Z,178842920431700
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:53:23.358Z,178842920335800
"River: 10♦, 4♠, 2♦, 8♥ [7♥]",2026-09-03T09:53:20.019Z,178842920001900
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:53:19.114Z,178842919911400
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:53:18.176Z,178842919817600
"Turn: 10♦, 4♠, 2♦ [8♥]",2026-09-03T09:53:15.420Z,178842919542000
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:53:14.558Z,178842919455800
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:53:13.654Z,178842919365400
"Flop:  [10♦, 4♠, 2♦]",2026-09-03T09:53:06.816Z,178842918681600
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:53:05.930Z,178842918593000
"""fuckyo @ gpP9uUffpu"" calls 10",2026-09-03T09:53:04.538Z,178842918453800
"""LingWae @ FQN9hzhzP_"" posts a big blind of 10",2026-09-03T09:53:03.617Z,178842918361705
"""fuckyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-03T09:53:03.617Z,178842918361704
"Your hand is 5♣, K♠",2026-09-03T09:53:03.617Z,178842918361702
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (1262) | #2 ""LingWae @ FQN9hzhzP_"" (1764)",2026-09-03T09:53:03.617Z,178842918361701
"-- starting hand #210 (id: lm8wobf6dhiu)  No Limit Texas Hold'em (dealer: ""fuckyo @ gpP9uUffpu"") --",2026-09-03T09:53:03.617Z,178842918361700
"""LingWae @ FQN9hzhzP_"" shows a 10♦.",2026-09-03T09:52:59.089Z,178842917908900
"Undealt cards: 5♣, 7♥, 6♠, J♦ [5♥]",2026-09-03T09:52:57.290Z,178842917729000
"-- ending hand #209 --",2026-09-03T09:52:56.986Z,178842917698602
"""fuckyo @ gpP9uUffpu"" collected 40 from pot",2026-09-03T09:52:56.986Z,178842917698601
"Uncalled bet of 40 returned to ""fuckyo @ gpP9uUffpu""",2026-09-03T09:52:56.986Z,178842917698600
"""LingWae @ FQN9hzhzP_"" folds",2026-09-03T09:52:56.152Z,178842917615200
"""fuckyo @ gpP9uUffpu"" bets 40",2026-09-03T09:52:53.823Z,178842917382300
"Turn: 5♣, 7♥, 6♠ [J♦]",2026-09-03T09:52:51.175Z,178842917117500
"""LingWae @ FQN9hzhzP_"" calls 10",2026-09-03T09:52:50.277Z,178842917027700
"""fuckyo @ gpP9uUffpu"" bets 10",2026-09-03T09:52:48.250Z,178842916825000
"Flop:  [5♣, 7♥, 6♠]",2026-09-03T09:52:46.172Z,178842916617200
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:52:45.270Z,178842916527000
"""LingWae @ FQN9hzhzP_"" calls 10",2026-09-03T09:52:44.269Z,178842916426900
"""fuckyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-03T09:52:42.368Z,178842916236805
"""LingWae @ FQN9hzhzP_"" posts a small blind of 5",2026-09-03T09:52:42.368Z,178842916236804
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (1242) | #2 ""LingWae @ FQN9hzhzP_"" (1784)",2026-09-03T09:52:42.368Z,178842916236801
"-- starting hand #209 (id: osnq36o0w1hk)  No Limit Texas Hold'em (dealer: ""LingWae @ FQN9hzhzP_"") --",2026-09-03T09:52:42.368Z,178842916236800
"-- ending hand #208 --",2026-09-03T09:52:36.361Z,178842915636103
"""LingWae @ FQN9hzhzP_"" collected 120 from pot with Pair, 6's (combination: 7♥, 8♥, A♠, 6♣, 6♦)",2026-09-03T09:52:36.361Z,178842915636102
"""LingWae @ FQN9hzhzP_"" shows a A♠, 8♥.",2026-09-03T09:52:36.361Z,178842915636101
"""fuckyo @ gpP9uUffpu"" shows a K♠, Q♠.",2026-09-03T09:52:36.361Z,178842915636100
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:52:35.498Z,178842915549800
