entry,at,order
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T08:02:36.809Z,178850895680900
"""bread @ 0tiQyf_MMX"" bets 300",2026-09-04T08:02:29.762Z,178850894976200
"River: Q♥, 10♥, 8♥, 7♠ [J♠]",2026-09-04T08:02:27.053Z,178850894705300
"""bartyo @ gpP9uUffpu"" calls 180",2026-09-04T08:02:26.157Z,178850894615700
"""bread @ 0tiQyf_MMX"" bets 180",2026-09-04T08:02:25.227Z,178850894522700
"Turn: Q♥, 10♥, 8♥ [7♠]",2026-09-04T08:02:22.948Z,178850894294800
"""bartyo @ gpP9uUffpu"" calls 90",2026-09-04T08:02:22.106Z,178850894210600
"""bread @ 0tiQyf_MMX"" bets 90",2026-09-04T08:02:18.414Z,178850893841400
"Flop:  [Q♥, 10♥, 8♥]",2026-09-04T08:02:16.424Z,178850893642400
"""bartyo @ gpP9uUffpu"" calls 90",2026-09-04T08:02:15.594Z,178850893559400
"""bread @ 0tiQyf_MMX"" raises to 90",2026-09-04T08:02:10.757Z,178850893075700
"""bartyo @ gpP9uUffpu"" raises to 30",2026-09-04T08:02:08.410Z,178850892841000
"""bread @ 0tiQyf_MMX"" posts a big blind of 10",2026-09-04T08:02:06.418Z,178850892641805
"""bartyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-04T08:02:06.418Z,178850892641804
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2245) | #5 ""bread @ 0tiQyf_MMX"" (2409)",2026-09-04T08:02:06.418Z,178850892641801
"-- starting hand #297 (id: e7aao6xvi7ic)  No Limit Texas Hold'em (dealer: ""bartyo @ gpP9uUffpu"") --",2026-09-04T08:02:06.418Z,178850892641800
"""bartyo @ gpP9uUffpu"" shows a 6♣.",2026-09-04T08:02:03.260Z,178850892326000
"Undealt cards: 7♣, J♥, 3♠, 9♦ [J♠]",2026-09-04T08:02:00.151Z,178850892015100
"-- ending hand #296 --",2026-09-04T08:01:59.772Z,178850891977202
"""bread @ 0tiQyf_MMX"" collected 20 from pot",2026-09-04T08:01:59.772Z,178850891977201
"Uncalled bet of 10 returned to ""bread @ 0tiQyf_MMX""",2026-09-04T08:01:59.772Z,178850891977200
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T08:01:58.953Z,178850891895300
"""bread @ 0tiQyf_MMX"" bets 10",2026-09-04T08:01:56.861Z,178850891686100
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:01:55.092Z,178850891509200
"Turn: 7♣, J♥, 3♠ [9♦]",2026-09-04T08:01:52.370Z,178850891237000
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T08:01:51.555Z,178850891155500
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:01:50.540Z,178850891054000
"Flop:  [7♣, J♥, 3♠]",2026-09-04T08:01:49.365Z,178850890936500
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:01:48.470Z,178850890847000
"""bread @ 0tiQyf_MMX"" calls 10",2026-09-04T08:01:47.483Z,178850890748300
"""bartyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-04T08:01:46.053Z,178850890605305
"""bread @ 0tiQyf_MMX"" posts a small blind of 5",2026-09-04T08:01:46.053Z,178850890605304
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2255) | #5 ""bread @ 0tiQyf_MMX"" (2399)",2026-09-04T08:01:46.053Z,178850890605301
"-- starting hand #296 (id: yoy4duzxdx4p)  No Limit Texas Hold'em (dealer: ""bread @ 0tiQyf_MMX"") --",2026-09-04T08:01:46.053Z,178850890605300
"-- ending hand #295 --",2026-09-04T08:01:40.043Z,178850890004302
"""bartyo @ gpP9uUffpu"" collected 60 from pot with Pair, 6's (combination: J♣, Q♣, A♠, 6♦, 6♠)",2026-09-04T08:01:40.043Z,178850890004301
"""bartyo @ gpP9uUffpu"" shows a J♣, A♠.",2026-09-04T08:01:40.043Z,178850890004300
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:01:39.208Z,178850889920800
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T08:01:38.042Z,178850889804200
"River: 6♦, 7♥, Q♣, 9♠ [6♠]",2026-09-04T08:01:37.151Z,178850889715100
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:01:36.268Z,178850889626800
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T08:01:34.362Z,178850889436200
"Turn: 6♦, 7♥, Q♣ [9♠]",2026-09-04T08:01:33.948Z,178850889394800
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:01:33.060Z,178850889306000
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T08:01:32.106Z,178850889210600
"Flop:  [6♦, 7♥, Q♣]",2026-09-04T08:01:30.712Z,178850889071200
"""bread @ 0tiQyf_MMX"" calls 30",2026-09-04T08:01:29.851Z,178850888985100
"""bartyo @ gpP9uUffpu"" raises to 30",2026-09-04T08:01:28.707Z,178850888870700
"""bread @ 0tiQyf_MMX"" posts a big blind of 10",2026-09-04T08:01:26.562Z,178850888656205
"""bartyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-04T08:01:26.562Z,178850888656204
"Your hand is J♣, A♠",2026-09-04T08:01:26.562Z,178850888656202
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2225) | #5 ""bread @ 0tiQyf_MMX"" (2429)",2026-09-04T08:01:26.562Z,178850888656201
"-- starting hand #295 (id: ov5whbljmsqg)  No Limit Texas Hold'em (dealer: ""bartyo @ gpP9uUffpu"") --",2026-09-04T08:01:26.562Z,178850888656200
"-- ending hand #294 --",2026-09-04T08:01:20.508Z,178850888050803
"""bread @ 0tiQyf_MMX"" collected 180 from pot with Two Pair, 9's & 2's (combination: A♥, 2♠, 2♣, 9♣, 9♥)",2026-09-04T08:01:20.508Z,178850888050802
"""bread @ 0tiQyf_MMX"" shows a A♥, 2♠.",2026-09-04T08:01:20.508Z,178850888050801
"""bartyo @ gpP9uUffpu"" shows a 10♦, J♠.",2026-09-04T08:01:20.508Z,178850888050800
"""bread @ 0tiQyf_MMX"" calls 30",2026-09-04T08:01:19.600Z,178850887960000
"""bartyo @ gpP9uUffpu"" bets 30",2026-09-04T08:01:18.630Z,178850887863000
"River: 6♥, 9♣, 9♥, 3♠ [2♣]",2026-09-04T08:01:15.304Z,178850887530400
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T08:01:14.404Z,178850887440400
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:01:13.460Z,178850887346000
"Turn: 6♥, 9♣, 9♥ [3♠]",2026-09-04T08:01:12.755Z,178850887275500
"""bartyo @ gpP9uUffpu"" calls 30",2026-09-04T08:01:11.901Z,178850887190100
"""bread @ 0tiQyf_MMX"" bets 30",2026-09-04T08:01:10.522Z,178850887052200
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:01:08.462Z,178850886846200
"Flop:  [6♥, 9♣, 9♥]",2026-09-04T08:01:07.100Z,178850886710000
"""bread @ 0tiQyf_MMX"" calls 30",2026-09-04T08:01:06.201Z,178850886620100
"""bartyo @ gpP9uUffpu"" raises to 30",2026-09-04T08:01:05.208Z,178850886520800
"""bread @ 0tiQyf_MMX"" calls 10",2026-09-04T08:01:03.596Z,178850886359600
"""bartyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-04T08:01:02.237Z,178850886223705
"""bread @ 0tiQyf_MMX"" posts a small blind of 5",2026-09-04T08:01:02.237Z,178850886223704
"Your hand is 10♦, J♠",2026-09-04T08:01:02.237Z,178850886223702
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2315) | #5 ""bread @ 0tiQyf_MMX"" (2339)",2026-09-04T08:01:02.237Z,178850886223701
"-- starting hand #294 (id: wxgbt9gfyxgn)  No Limit Texas Hold'em (dealer: ""bread @ 0tiQyf_MMX"") --",2026-09-04T08:01:02.237Z,178850886223700
"Undealt cards: 3♥, 3♦, 10♠, K♥ [7♦]",2026-09-04T08:00:56.293Z,178850885629300
"-- ending hand #293 --",2026-09-04T08:00:55.986Z,178850885598602
"""bartyo @ gpP9uUffpu"" collected 20 from pot",2026-09-04T08:00:55.986Z,178850885598601
"Uncalled bet of 10 returned to ""bartyo @ gpP9uUffpu""",2026-09-04T08:00:55.986Z,178850885598600
"""bread @ 0tiQyf_MMX"" folds",2026-09-04T08:00:55.140Z,178850885514000
"""bartyo @ gpP9uUffpu"" bets 10",2026-09-04T08:00:53.939Z,178850885393900
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T08:00:52.831Z,178850885283100
"Turn: 3♥, 3♦, 10♠ [K♥]",2026-09-04T08:00:51.689Z,178850885168900
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:00:50.803Z,178850885080300
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T08:00:49.837Z,178850884983700
"Flop:  [3♥, 3♦, 10♠]",2026-09-04T08:00:48.488Z,178850884848800
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T08:00:47.657Z,178850884765700
"""bartyo @ gpP9uUffpu"" calls 10",2026-09-04T08:00:46.558Z,178850884655800
"""bread @ 0tiQyf_MMX"" posts a big blind of 10",2026-09-04T08:00:45.487Z,178850884548705
"""bartyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-04T08:00:45.487Z,178850884548704
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2305) | #5 ""bread @ 0tiQyf_MMX"" (2349)",2026-09-04T08:00:45.487Z,178850884548701
"-- starting hand #293 (id: ipwegrsyutb1)  No Limit Texas Hold'em (dealer: ""bartyo @ gpP9uUffpu"") --",2026-09-04T08:00:45.487Z,178850884548700
"Undealt cards: K♦, 6♣, A♠ [2♦, 5♦]",2026-09-04T08:00:40.546Z,178850884054600
"-- ending hand #292 --",2026-09-04T08:00:39.483Z,178850883948302
"""bread @ 0tiQyf_MMX"" collected 20 from pot",2026-09-04T08:00:39.483Z,178850883948301
"Uncalled bet of 20 returned to ""bread @ 0tiQyf_MMX""",2026-09-04T08:00:39.483Z,178850883948300
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T08:00:38.579Z,178850883857900
"""bread @ 0tiQyf_MMX"" bets 20",2026-09-04T08:00:37.664Z,178850883766400
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:00:35.079Z,178850883507900
"Flop:  [K♦, 6♣, A♠]",2026-09-04T08:00:33.683Z,178850883368300
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:00:32.868Z,178850883286800
"""bread @ 0tiQyf_MMX"" calls 10",2026-09-04T08:00:31.914Z,178850883191400
"""bartyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-04T08:00:30.281Z,178850883028105
"""bread @ 0tiQyf_MMX"" posts a small blind of 5",2026-09-04T08:00:30.281Z,178850883028104
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2315) | #5 ""bread @ 0tiQyf_MMX"" (2339)",2026-09-04T08:00:30.281Z,178850883028101
"-- starting hand #292 (id: m27vgtrimnhp)  No Limit Texas Hold'em (dealer: ""bread @ 0tiQyf_MMX"") --",2026-09-04T08:00:30.281Z,178850883028100
"Undealt cards:  [5♦, 8♠, Q♦, 7♣, 5♠]",2026-09-04T08:00:24.510Z,178850882451000
"-- ending hand #291 --",2026-09-04T08:00:24.280Z,178850882428002
"""bread @ 0tiQyf_MMX"" collected 60 from pot",2026-09-04T08:00:24.280Z,178850882428001
"Uncalled bet of 60 returned to ""bread @ 0tiQyf_MMX""",2026-09-04T08:00:24.280Z,178850882428000
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T08:00:23.361Z,178850882336100
"""bread @ 0tiQyf_MMX"" raises to 90",2026-09-04T08:00:21.939Z,178850882193900
"""bartyo @ gpP9uUffpu"" raises to 30",2026-09-04T08:00:19.926Z,178850881992600
"""bread @ 0tiQyf_MMX"" posts a big blind of 10",2026-09-04T08:00:18.479Z,178850881847905
"""bartyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-04T08:00:18.479Z,178850881847904
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2345) | #5 ""bread @ 0tiQyf_MMX"" (2309)",2026-09-04T08:00:18.479Z,178850881847901
"-- starting hand #291 (id: sbvamqitwvrs)  No Limit Texas Hold'em (dealer: ""bartyo @ gpP9uUffpu"") --",2026-09-04T08:00:18.479Z,178850881847900
"Undealt cards: 9♣, 10♠, 2♠, 2♦ [K♥]",2026-09-04T08:00:12.733Z,178850881273300
"-- ending hand #290 --",2026-09-04T08:00:12.474Z,178850881247402
"""bread @ 0tiQyf_MMX"" collected 60 from pot",2026-09-04T08:00:12.474Z,178850881247401
"Uncalled bet of 40 returned to ""bread @ 0tiQyf_MMX""",2026-09-04T08:00:12.474Z,178850881247400
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T08:00:11.645Z,178850881164500
"""bread @ 0tiQyf_MMX"" bets 40",2026-09-04T08:00:10.376Z,178850881037600
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:00:08.348Z,178850880834800
"Turn: 9♣, 10♠, 2♠ [2♦]",2026-09-04T08:00:07.480Z,178850880748000
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T08:00:06.647Z,178850880664700
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T08:00:05.593Z,178850880559300
"Flop:  [9♣, 10♠, 2♠]",2026-09-04T08:00:04.116Z,178850880411600
"""bartyo @ gpP9uUffpu"" calls 30",2026-09-04T08:00:03.238Z,178850880323800
"""bread @ 0tiQyf_MMX"" raises to 30",2026-09-04T08:00:02.169Z,178850880216900
"""bartyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-04T07:59:59.551Z,178850879955105
"""bread @ 0tiQyf_MMX"" posts a small blind of 5",2026-09-04T07:59:59.551Z,178850879955104
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2375) | #5 ""bread @ 0tiQyf_MMX"" (2279)",2026-09-04T07:59:59.551Z,178850879955101
"-- starting hand #290 (id: bhakeweofnv9)  No Limit Texas Hold'em (dealer: ""bread @ 0tiQyf_MMX"") --",2026-09-04T07:59:59.551Z,178850879955100
"Undealt cards:  [K♠, 2♠, 3♠, 5♣, 2♦]",2026-09-04T07:59:53.851Z,178850879385100
"-- ending hand #289 --",2026-09-04T07:59:53.638Z,178850879363802
"""bread @ 0tiQyf_MMX"" collected 10 from pot",2026-09-04T07:59:53.638Z,178850879363801
"Uncalled bet of 5 returned to ""bread @ 0tiQyf_MMX""",2026-09-04T07:59:53.638Z,178850879363800
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T07:59:52.796Z,178850879279600
"""bread @ 0tiQyf_MMX"" posts a big blind of 10",2026-09-04T07:59:51.941Z,178850879194105
"""bartyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-04T07:59:51.941Z,178850879194104
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2380) | #5 ""bread @ 0tiQyf_MMX"" (2274)",2026-09-04T07:59:51.941Z,178850879194101
"-- starting hand #289 (id: 1aefzdz8otel)  No Limit Texas Hold'em (dealer: ""bartyo @ gpP9uUffpu"") --",2026-09-04T07:59:51.941Z,178850879194100
"Undealt cards: 10♦, 3♦, 2♦ [6♦, 9♠]",2026-09-04T07:59:46.640Z,178850878664000
"-- ending hand #288 --",2026-09-04T07:59:45.970Z,178850878597001
"""bread @ 0tiQyf_MMX"" collected 60 from pot",2026-09-04T07:59:45.970Z,178850878597000
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T07:59:45.127Z,178850878512700
"Flop:  [10♦, 3♦, 2♦]",2026-09-04T07:59:43.433Z,178850878343300
"""bartyo @ gpP9uUffpu"" calls 30",2026-09-04T07:59:42.602Z,178850878260200
"""bread @ 0tiQyf_MMX"" raises to 30",2026-09-04T07:59:41.690Z,178850878169000
"""bartyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-04T07:59:38.765Z,178850877876505
"""bread @ 0tiQyf_MMX"" posts a small blind of 5",2026-09-04T07:59:38.765Z,178850877876504
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2410) | #5 ""bread @ 0tiQyf_MMX"" (2244)",2026-09-04T07:59:38.765Z,178850877876501
"-- starting hand #288 (id: rnucilya0xli)  No Limit Texas Hold'em (dealer: ""bread @ 0tiQyf_MMX"") --",2026-09-04T07:59:38.765Z,178850877876500
"Undealt cards: 3♣, 6♠, 3♠, 8♦ [2♠]",2026-09-04T07:59:33.140Z,178850877314000
"-- ending hand #287 --",2026-09-04T07:59:32.829Z,178850877282902
"""bread @ 0tiQyf_MMX"" collected 60 from pot",2026-09-04T07:59:32.829Z,178850877282901
"Uncalled bet of 30 returned to ""bread @ 0tiQyf_MMX""",2026-09-04T07:59:32.829Z,178850877282900
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T07:59:31.994Z,178850877199400
"""bread @ 0tiQyf_MMX"" bets 30",2026-09-04T07:59:31.047Z,178850877104700
"Turn: 3♣, 6♠, 3♠ [8♦]",2026-09-04T07:59:28.896Z,178850876889600
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T07:59:28.078Z,178850876807800
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T07:59:26.657Z,178850876665700
"Flop:  [3♣, 6♠, 3♠]",2026-09-04T07:59:24.961Z,178850876496100
"""bread @ 0tiQyf_MMX"" calls 30",2026-09-04T07:59:24.098Z,178850876409800
"""bartyo @ gpP9uUffpu"" raises to 30",2026-09-04T07:59:22.897Z,178850876289700
"""bread @ 0tiQyf_MMX"" posts a big blind of 10",2026-09-04T07:59:21.495Z,178850876149505
"""bartyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-04T07:59:21.495Z,178850876149504
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2440) | #5 ""bread @ 0tiQyf_MMX"" (2214)",2026-09-04T07:59:21.495Z,178850876149501
"-- starting hand #287 (id: lbjomxo4iep3)  No Limit Texas Hold'em (dealer: ""bartyo @ gpP9uUffpu"") --",2026-09-04T07:59:21.495Z,178850876149500
"-- ending hand #286 --",2026-09-04T07:59:15.417Z,178850875541702
"""bartyo @ gpP9uUffpu"" collected 420 from pot with Full House, 2's over 10's (combination: 10♠, 10♣, 2♥, 2♣, 2♠)",2026-09-04T07:59:15.417Z,178850875541701
"""bartyo @ gpP9uUffpu"" shows a 4♥, 2♥.",2026-09-04T07:59:15.417Z,178850875541700
"""bread @ 0tiQyf_MMX"" calls 150",2026-09-04T07:59:14.577Z,178850875457700
"""bartyo @ gpP9uUffpu"" bets 150",2026-09-04T07:59:12.120Z,178850875212000
"River: 2♣, 10♠, 2♠, J♠ [10♣]",2026-09-04T07:59:06.210Z,178850874621000
"""bread @ 0tiQyf_MMX"" calls 50",2026-09-04T07:59:05.407Z,178850874540700
"""bartyo @ gpP9uUffpu"" bets 50",2026-09-04T07:59:04.268Z,178850874426800
"Turn: 2♣, 10♠, 2♠ [J♠]",2026-09-04T07:58:59.899Z,178850873989900
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T07:58:59.094Z,178850873909400
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T07:58:58.077Z,178850873807700
"Flop:  [2♣, 10♠, 2♠]",2026-09-04T07:58:55.629Z,178850873562900
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T07:58:54.810Z,178850873481000
"""bread @ 0tiQyf_MMX"" calls 10",2026-09-04T07:58:50.611Z,178850873061100
"""bartyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-04T07:58:48.821Z,178850872882105
"""bread @ 0tiQyf_MMX"" posts a small blind of 5",2026-09-04T07:58:48.821Z,178850872882104
"Your hand is 4♥, 2♥",2026-09-04T07:58:48.821Z,178850872882102
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (2230) | #5 ""bread @ 0tiQyf_MMX"" (2424)",2026-09-04T07:58:48.821Z,178850872882101
"-- starting hand #286 (id: khpwtpygndyf)  No Limit Texas Hold'em (dealer: ""bread @ 0tiQyf_MMX"") --",2026-09-04T07:58:48.821Z,178850872882100
"-- ending hand #285 --",2026-09-04T07:58:42.818Z,178850872281802
"""bartyo @ gpP9uUffpu"" collected 940 from pot with Three of a Kind, 7's (combination: 8♥, Q♦, 7♣, 7♠, 7♥)",2026-09-04T07:58:42.818Z,178850872281801
"""bartyo @ gpP9uUffpu"" shows a 7♣, 8♥.",2026-09-04T07:58:42.818Z,178850872281800
"""bread @ 0tiQyf_MMX"" calls 150",2026-09-04T07:58:41.964Z,178850872196400
"""bartyo @ gpP9uUffpu"" bets 150",2026-09-04T07:58:40.881Z,178850872088100
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T07:58:36.805Z,178850871680500
"River: 5♥, 4♥, 7♠, 7♥ [Q♦]",2026-09-04T07:58:35.554Z,178850871555400
"""bartyo @ gpP9uUffpu"" calls 160",2026-09-04T07:58:34.706Z,178850871470600
"""bread @ 0tiQyf_MMX"" bets 160",2026-09-04T07:58:23.195Z,178850870319500
"Turn: 5♥, 4♥, 7♠ [7♥]",2026-09-04T07:58:21.151Z,178850870115100
"""bartyo @ gpP9uUffpu"" calls 80",2026-09-04T07:58:20.331Z,178850870033100
"""bread @ 0tiQyf_MMX"" bets 80",2026-09-04T07:58:19.053Z,178850869905300
"Flop:  [5♥, 4♥, 7♠]",2026-09-04T07:58:16.545Z,178850869654500
"""bartyo @ gpP9uUffpu"" calls 80",2026-09-04T07:58:15.701Z,178850869570100
"""bread @ 0tiQyf_MMX"" raises to 80",2026-09-04T07:58:14.456Z,178850869445600
"""bartyo @ gpP9uUffpu"" raises to 30",2026-09-04T07:58:11.624Z,178850869162400
"""bread @ 0tiQyf_MMX"" posts a big blind of 10",2026-09-04T07:58:10.076Z,178850869007605
"""bartyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-04T07:58:10.076Z,178850869007604
"Your hand is 7♣, 8♥",2026-09-04T07:58:10.076Z,178850869007602
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (1760) | #5 ""bread @ 0tiQyf_MMX"" (2894)",2026-09-04T07:58:10.076Z,178850869007601
"-- starting hand #285 (id: 9qpcdq0hqsry)  No Limit Texas Hold'em (dealer: ""bartyo @ gpP9uUffpu"") --",2026-09-04T07:58:10.076Z,178850869007600
"-- ending hand #284 --",2026-09-04T07:58:07.140Z,178850868714002
"""bread @ 0tiQyf_MMX"" collected 120 from pot",2026-09-04T07:58:07.140Z,178850868714001
"Uncalled bet of 60 returned to ""bread @ 0tiQyf_MMX""",2026-09-04T07:58:07.140Z,178850868714000
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T07:58:06.294Z,178850868629400
"""bread @ 0tiQyf_MMX"" bets 60",2026-09-04T07:58:04.231Z,178850868423100
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T07:58:02.381Z,178850868238100
"River: 4♥, 3♥, 3♠, 8♥ [Q♦]",2026-09-04T07:58:01.063Z,178850868106300
"""bartyo @ gpP9uUffpu"" calls 30",2026-09-04T07:58:00.168Z,178850868016800
"""bread @ 0tiQyf_MMX"" bets 30",2026-09-04T07:57:58.940Z,178850867894000
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T07:57:57.320Z,178850867732000
"Turn: 4♥, 3♥, 3♠ [8♥]",2026-09-04T07:57:55.458Z,178850867545800
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T07:57:54.598Z,178850867459800
"""bartyo @ gpP9uUffpu"" checks",2026-09-04T07:57:53.693Z,178850867369300
"Flop:  [4♥, 3♥, 3♠]",2026-09-04T07:57:52.255Z,178850867225500
"""bread @ 0tiQyf_MMX"" calls 30",2026-09-04T07:57:51.368Z,178850867136800
"""bartyo @ gpP9uUffpu"" raises to 30",2026-09-04T07:57:50.008Z,178850867000800
"""bread @ 0tiQyf_MMX"" calls 10",2026-09-04T07:57:48.341Z,178850866834100
"""bartyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-04T07:57:47.050Z,178850866705005
"""bread @ 0tiQyf_MMX"" posts a small blind of 5",2026-09-04T07:57:47.050Z,178850866705004
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (1820) | #5 ""bread @ 0tiQyf_MMX"" (2834)",2026-09-04T07:57:47.050Z,178850866705001
"-- starting hand #284 (id: xqks8vdmlayv)  No Limit Texas Hold'em (dealer: ""bread @ 0tiQyf_MMX"") --",2026-09-04T07:57:47.050Z,178850866705000
"Undealt cards: A♥, J♣, 10♣ [9♣, 7♥]",2026-09-04T07:57:42.082Z,178850866208200
"-- ending hand #283 --",2026-09-04T07:57:41.053Z,178850866105302
"""bartyo @ gpP9uUffpu"" collected 60 from pot",2026-09-04T07:57:41.053Z,178850866105301
"Uncalled bet of 40 returned to ""bartyo @ gpP9uUffpu""",2026-09-04T07:57:41.053Z,178850866105300
"""bread @ 0tiQyf_MMX"" folds",2026-09-04T07:57:40.246Z,178850866024600
"""bartyo @ gpP9uUffpu"" bets 40",2026-09-04T07:57:39.334Z,178850865933400
"""bread @ 0tiQyf_MMX"" checks",2026-09-04T07:57:35.590Z,178850865559000
"Flop:  [A♥, J♣, 10♣]",2026-09-04T07:57:34.290Z,178850865429000
"""bread @ 0tiQyf_MMX"" calls 30",2026-09-04T07:57:33.440Z,178850865344000
"""bartyo @ gpP9uUffpu"" raises to 30",2026-09-04T07:57:32.245Z,178850865224500
"""bread @ 0tiQyf_MMX"" posts a big blind of 10",2026-09-04T07:57:31.027Z,178850865102705
"""bartyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-04T07:57:31.027Z,178850865102704
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (1790) | #5 ""bread @ 0tiQyf_MMX"" (2864)",2026-09-04T07:57:31.027Z,178850865102701
"-- starting hand #283 (id: 8l0ux9xbgbtn)  No Limit Texas Hold'em (dealer: ""bartyo @ gpP9uUffpu"") --",2026-09-04T07:57:31.027Z,178850865102700
"Undealt cards:  [2♠, A♠, K♥, Q♣, A♥]",2026-09-04T07:57:25.298Z,178850864529800
"-- ending hand #282 --",2026-09-04T07:57:25.021Z,178850864502102
"""bread @ 0tiQyf_MMX"" collected 20 from pot",2026-09-04T07:57:25.021Z,178850864502101
"Uncalled bet of 30 returned to ""bread @ 0tiQyf_MMX""",2026-09-04T07:57:25.021Z,178850864502100
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T07:57:24.118Z,178850864411800
"""bread @ 0tiQyf_MMX"" raises to 40",2026-09-04T07:57:22.934Z,178850864293400
"""bartyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-04T07:57:19.415Z,178850863941505
"""bread @ 0tiQyf_MMX"" posts a small blind of 5",2026-09-04T07:57:19.415Z,178850863941504
"Player stacks: #1 ""bartyo @ gpP9uUffpu"" (1800) | #5 ""bread @ 0tiQyf_MMX"" (2854)",2026-09-04T07:57:19.415Z,178850863941501
"-- starting hand #282 (id: nos647kcu2zg)  No Limit Texas Hold'em (dealer: ""bread @ 0tiQyf_MMX"") --",2026-09-04T07:57:19.415Z,178850863941500
"Undealt cards:  [9♦, 7♠, J♣, 3♠, 10♥]",2026-09-04T07:57:13.621Z,178850863362100
"-- ending hand #281 --",2026-09-04T07:57:13.410Z,178850863341002
"""bread @ 0tiQyf_MMX"" collected 40 from pot",2026-09-04T07:57:13.410Z,178850863341001
"Uncalled bet of 40 returned to ""bread @ 0tiQyf_MMX""",2026-09-04T07:57:13.410Z,178850863341000
"""bartyo @ gpP9uUffpu"" folds",2026-09-04T07:57:12.482Z,178850863248200
"""bread @ 0tiQyf_MMX"" raises to 60",2026-09-04T07:57:11.033Z,178850863103300
"""bartyo @ gpP9uUffpu"" raises to 20",2026-09-04T07:57:09.355Z,178850862935500
"""bread @ 0tiQyf_MMX"" posts a big blind of 10",2026-09-04T07:57:07.794Z,178850862779405
